captcha,javascript_render,locations,meta,name,parser,profile
False,False,"[{'fqdn': 'jukswsxbh3jsxuddvidrjdvwuohtsy4kxg2axbppiyclomt2qciyfoad.onion', 'title': 'Yanluowang', 'version': 3, 'slug': 'http://jukswsxbh3jsxuddvidrjdvwuohtsy4kxg2axbppiyclomt2qciyfoad.onion', 'available': False, 'updated': '2022-11-01 16:42:08.390443', 'lastscrape': '2022-11-01 16:42:08.390431', 'enabled': False}]",,yanluowang,True,[]
False,False,"[{'fqdn': 'lirncvjfmdhv6samxvvlohfqx7jklfxoxj7xn3fh7qeabs3taemdsdqd.onion', 'title': 'NOKOYAWA Leaks', 'version': 3, 'slug': 'http://lirncvjfmdhv6samxvvlohfqx7jklfxoxj7xn3fh7qeabs3taemdsdqd.onion/', 'available': False, 'updated': '2022-07-11 22:26:00.512463', 'lastscrape': '2022-07-11 22:26:00.512452', 'enabled': False}, {'fqdn': '6yofnrq7evqrtz3tzi3dkbrdovtywd35lx3iqbc5dyh367nrdh4jgfyd.onion', 'title': 'NOKOYAWA Leaks', 'version': 3, 'slug': 'http://6yofnrq7evqrtz3tzi3dkbrdovtywd35lx3iqbc5dyh367nrdh4jgfyd.onion', 'available': False, 'updated': '2023-01-25 18:45:04.724897', 'lastscrape': '2023-01-25 18:45:04.724882', 'enabled': False}, {'fqdn': 'nokoleakb76znymx443veg4n6fytx6spck6pc7nkr4dvfuygpub6jsid.onion', 'title': 'Wall of Shame', 'version': 3, 'slug': 'http://nokoleakb76znymx443veg4n6fytx6spck6pc7nkr4dvfuygpub6jsid.onion', 'available': False, 'updated': '2023-10-08 08:23:07.925201', 'lastscrape': '2023-10-08 08:23:07.925186', 'enabled': False}, {'fqdn': 'noko65rmtaiqyt2cw2h4jrxe3u56t2k7ov3nd22hoji4c5vnfib2i4yd.onion', 'title': None, 'version': 3, 'slug': 'http://noko65rmtaiqyt2cw2h4jrxe3u56t2k7ov3nd22hoji4c5vnfib2i4yd.onion/api/leaks/get', 'available': False, 'updated': '2023-10-08 08:23:12.511903', 'lastscrape': '2023-10-08 08:23:12.511888', 'enabled': False}]",,nokoyawa,True,[]
False,True,"[{'fqdn': 'omx5iqrdbsoitf3q4xexrqw5r5tfw7vp3vl3li3lfo7saabxazshnead.onion', 'title': 'Chat', 'version': 3, 'slug': 'https://omx5iqrdbsoitf3q4xexrqw5r5tfw7vp3vl3li3lfo7saabxazshnead.onion', 'available': False, 'updated': '2024-08-24 02:34:46.294360', 'lastscrape': '2024-08-24 02:34:46.294346', 'enabled': True}, {'fqdn': '3f7nxkjway3d223j27lyad7v5cgmyaifesycvmwq7i7cbs23lb6llryd.onion', 'title': 'Magazine', 'version': 3, 'slug': 'https://3f7nxkjway3d223j27lyad7v5cgmyaifesycvmwq7i7cbs23lb6llryd.onion', 'available': False, 'updated': '2024-08-24 02:35:11.328370', 'lastscrape': '2024-08-24 02:35:11.328356', 'enabled': True}, {'fqdn': 'karaleaks.com', 'title': None, 'version': 0, 'slug': 'https://karaleaks.com', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}]",,karakurt,True,[]
False,True,"[{'fqdn': 'blog2hkbm6gogpv2b3uytzi3bj5d5zmc4asbybumjkhuqhas355janyd.onion', 'title': 'Board of shame', 'version': 3, 'slug': 'http://blog2hkbm6gogpv2b3uytzi3bj5d5zmc4asbybumjkhuqhas355janyd.onion', 'available': False, 'updated': '2022-12-08 09:01:43.063375', 'lastscrape': '2022-12-08 09:01:43.063362', 'enabled': False}]",,redalert,True,['https://www.bleepingcomputer.com/news/security/new-redalert-ransomware-targets-windows-linux-vmware-esxi-servers/']
False,True,"[{'fqdn': 'bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion', 'title': 'Companies - BianLian', 'version': 3, 'slug': 'http://bianlianlbc5an4kgnay3opdemgcryg2kpfcbgczopmm3dnbz3uaunad.onion/companies/', 'available': False, 'updated': '2025-04-02 08:19:54.675732', 'lastscrape': '2025-04-02 08:19:54.675718', 'enabled': True}, {'fqdn': 'bianlivemqbawcco4cx4a672k2fip3guyxudzurfqvdszafam3ofqgqd.onion', 'title': 'Companies - BianLian', 'version': 3, 'slug': 'http://bianlivemqbawcco4cx4a672k2fip3guyxudzurfqvdszafam3ofqgqd.onion/companies/', 'available': False, 'updated': '2025-04-03 08:19:53.062314', 'lastscrape': '2025-04-03 08:19:53.062303', 'enabled': True}]",,bianlian,True,"['A4B3B0845DA242A64BF17E0DB4278EDF85855739667D3E2AE8B89D5439015F07E81D12D767FC', 'SWikipedia@mail2tor.com', 'deepmind@onionmail.org']"
False,False,"[{'fqdn': 'omegalock5zxwbhswbisc42o2q2i54vdulyvtqqbudqousisjgc7j7yd.onion', 'title': '0mega | Blog', 'version': 3, 'slug': 'http://omegalock5zxwbhswbisc42o2q2i54vdulyvtqqbudqousisjgc7j7yd.onion', 'available': False, 'updated': '2025-05-29 20:21:47.965666', 'lastscrape': '2025-05-29 20:21:47.965652', 'enabled': True}, {'fqdn': '0mega.cc', 'title': '0mega.cc', 'version': 0, 'slug': 'http://0mega.cc', 'available': True, 'updated': '2025-06-17 04:24:45.386949', 'lastscrape': '2025-06-17 04:24:45.386937', 'enabled': True}, {'fqdn': 'omegalo4jci44dj2ww6ioppevssjqj7kovfd3nn7oyq4byxbbqmf5cid.onion', 'title': '0mega | Blog', 'version': 3, 'slug': 'http://omegalo4jci44dj2ww6ioppevssjqj7kovfd3nn7oyq4byxbbqmf5cid.onion', 'available': False, 'updated': '2025-01-26 18:21:35.116193', 'lastscrape': '2025-01-26 18:21:35.116183', 'enabled': True}]",,0mega,True,[]
False,False,"[{'fqdn': 'yeuajcizwytgmrntijhxphs6wn5txp2prs6rpndafbsapek3zd4ubcid.onion', 'title': 'Lilith', 'version': 3, 'slug': 'http://yeuajcizwytgmrntijhxphs6wn5txp2prs6rpndafbsapek3zd4ubcid.onion', 'available': False, 'updated': '2022-08-09 14:56:54.209189', 'lastscrape': '2022-08-09 14:56:54.209173', 'enabled': False}]",,lilith,False,['BAC01607F29EC417FB4106AEAB5BDF79CD948F9120C8D889E8785ADFDCE88C00F08429E092EC']
False,False,"[{'fqdn': 'lockbit7z2jwcskxpbokpemdxmltipntwlkmidcll2qirbu7ykg46eyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z2jwcskxpbokpemdxmltipntwlkmidcll2qirbu7ykg46eyd.onion', 'available': True, 'updated': '2025-06-17 04:25:05.286473', 'lastscrape': '2025-06-17 04:25:05.286461', 'enabled': True}, {'fqdn': 'lockbit7z2mmiz3ryxafn5kapbvbbiywsxwovasfkgf5dqqp5kxlajad.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z2mmiz3ryxafn5kapbvbbiywsxwovasfkgf5dqqp5kxlajad.onion', 'available': False, 'updated': '2025-06-17 02:49:04.346895', 'lastscrape': '2025-06-17 02:49:04.346884', 'enabled': True}, {'fqdn': 'lockbit7z2og4jlsmdy7dzty3g42eu3gh2sx2b6ywtvhrjtss7li4fyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z2og4jlsmdy7dzty3g42eu3gh2sx2b6ywtvhrjtss7li4fyd.onion', 'available': False, 'updated': '2025-06-17 02:49:06.467778', 'lastscrape': '2025-06-17 02:49:06.467767', 'enabled': True}, {'fqdn': 'lockbit7z355oalq4hiy5p7de64l6rsqutwlvydqje56uvevcc57r6qd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z355oalq4hiy5p7de64l6rsqutwlvydqje56uvevcc57r6qd.onion', 'available': False, 'updated': '2025-06-17 00:29:28.606111', 'lastscrape': '2025-06-17 00:29:28.606100', 'enabled': True}, {'fqdn': 'lockbit7z36ynytxwjzuoao46ck7b3753gpedary3qvuizn3iczhe4id.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z36ynytxwjzuoao46ck7b3753gpedary3qvuizn3iczhe4id.onion', 'available': True, 'updated': '2025-06-17 04:25:16.089305', 'lastscrape': '2025-06-17 04:25:16.089294', 'enabled': True}, {'fqdn': 'lockbit7z37ntefjdbjextn6tmdkry4j546ejnru5cejeguitiopvhad.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z37ntefjdbjextn6tmdkry4j546ejnru5cejeguitiopvhad.onion', 'available': True, 'updated': '2025-06-17 04:25:20.003010', 'lastscrape': '2025-06-17 04:25:20.002999', 'enabled': True}, {'fqdn': 'lockbit7z3azdoxdpqxzliszutufbc2fldagztdu47xyucp25p4xtqad.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z3azdoxdpqxzliszutufbc2fldagztdu47xyucp25p4xtqad.onion', 'available': True, 'updated': '2025-06-17 04:25:23.539414', 'lastscrape': '2025-06-17 04:25:23.539403', 'enabled': True}, {'fqdn': 'lockbit7z3ddvg5vuez2vznt73ljqgwx5tnuqaa2ye7lns742yiv2zyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z3ddvg5vuez2vznt73ljqgwx5tnuqaa2ye7lns742yiv2zyd.onion', 'available': False, 'updated': '2025-06-16 16:21:43.414125', 'lastscrape': '2025-06-16 16:21:43.414114', 'enabled': True}, {'fqdn': 'lockbit7z3hv7ev5knxbrhsvv2mmu2rddwqizdz4vwfvxt5izrq6zqqd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z3hv7ev5knxbrhsvv2mmu2rddwqizdz4vwfvxt5izrq6zqqd.onion', 'available': True, 'updated': '2025-06-17 04:26:03.474266', 'lastscrape': '2025-06-17 04:26:03.474255', 'enabled': True}, {'fqdn': 'lockbit7z3ujnkhxwahhjduh5me2updvzxewhhc5qvk2snxezoi5drad.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z3ujnkhxwahhjduh5me2updvzxewhhc5qvk2snxezoi5drad.onion', 'available': True, 'updated': '2025-06-17 04:26:07.859847', 'lastscrape': '2025-06-17 04:26:07.859836', 'enabled': True}, {'fqdn': 'lockbit7z4bsm63m3dagp5xglyacr4z4bwytkvkkwtn6enmuo5fi5iyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z4bsm63m3dagp5xglyacr4z4bwytkvkkwtn6enmuo5fi5iyd.onion', 'available': False, 'updated': '2025-06-17 00:29:51.556587', 'lastscrape': '2025-06-17 00:29:51.556577', 'enabled': True}, {'fqdn': 'lockbit7z4cgxvictidwfxpuiov4scdw34nxotmbdjyxpkvkg34mykyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z4cgxvictidwfxpuiov4scdw34nxotmbdjyxpkvkg34mykyd.onion', 'available': False, 'updated': '2025-06-16 22:23:13.597448', 'lastscrape': '2025-06-16 22:23:13.597437', 'enabled': True}, {'fqdn': 'lockbit7z4k5zer5fbqi2vdq5sx2vuggatwyqvoodrkhubxftyrvncid.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z4k5zer5fbqi2vdq5sx2vuggatwyqvoodrkhubxftyrvncid.onion', 'available': True, 'updated': '2025-06-17 04:26:16.183004', 'lastscrape': '2025-06-17 04:26:16.182993', 'enabled': True}, {'fqdn': 'lockbit7z4ndl6thsct34yd47jrzdkpnfg3acfvpacuccb45pnars2ad.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z4ndl6thsct34yd47jrzdkpnfg3acfvpacuccb45pnars2ad.onion', 'available': True, 'updated': '2025-06-17 04:26:18.960645', 'lastscrape': '2025-06-17 04:26:18.960634', 'enabled': True}, {'fqdn': 'lockbit7z55tuwaflw2c7torcryobdvhkcgvivhflyndyvcrexafssad.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z55tuwaflw2c7torcryobdvhkcgvivhflyndyvcrexafssad.onion', 'available': True, 'updated': '2025-06-17 04:26:21.322640', 'lastscrape': '2025-06-17 04:26:21.322628', 'enabled': True}, {'fqdn': 'lockbit7z57mkicfkuq44j6yrpu5finwvjllczkkp2uvdedsdonjztyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z57mkicfkuq44j6yrpu5finwvjllczkkp2uvdedsdonjztyd.onion', 'available': False, 'updated': '2025-06-16 20:20:19.943241', 'lastscrape': '2025-06-16 20:20:19.943223', 'enabled': True}, {'fqdn': 'lockbit7z5ehshj6gzpetw5kso3onts6ty7wrnneya5u4aj3vzkeoaqd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z5ehshj6gzpetw5kso3onts6ty7wrnneya5u4aj3vzkeoaqd.onion', 'available': True, 'updated': '2025-06-17 04:26:27.522422', 'lastscrape': '2025-06-17 04:26:27.522410', 'enabled': True}, {'fqdn': 'lockbit7z5hwf6ywfuzipoa42tjlmal3x5suuccngsamsgklww2xgyqd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z5hwf6ywfuzipoa42tjlmal3x5suuccngsamsgklww2xgyqd.onion', 'available': True, 'updated': '2025-06-17 04:26:32.430568', 'lastscrape': '2025-06-17 04:26:32.430554', 'enabled': True}, {'fqdn': 'lockbit7z5ltrhzv46lsg447o3cx2637dloc3qt4ugd3gr2xdkkkeayd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z5ltrhzv46lsg447o3cx2637dloc3qt4ugd3gr2xdkkkeayd.onion', 'available': True, 'updated': '2025-06-17 04:26:36.396192', 'lastscrape': '2025-06-17 04:26:36.396177', 'enabled': True}, {'fqdn': 'lockbit7z6choojah4ipvdpzzfzxxchjbecnmtn4povk6ifdvx2dpnid.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z6choojah4ipvdpzzfzxxchjbecnmtn4povk6ifdvx2dpnid.onion', 'available': True, 'updated': '2025-06-17 04:26:40.119654', 'lastscrape': '2025-06-17 04:26:40.119640', 'enabled': True}, {'fqdn': 'lockbit7z6dqziutocr43onmvpth32njp4abfocfauk2belljjpobxyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z6dqziutocr43onmvpth32njp4abfocfauk2belljjpobxyd.onion', 'available': False, 'updated': '2025-06-17 00:30:23.411685', 'lastscrape': '2025-06-17 00:30:23.411675', 'enabled': True}, {'fqdn': 'lockbit7z6f3gu6rjvrysn5gjbsqj3hk3bvsg64ns6pjldqr2xhvhsyd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z6f3gu6rjvrysn5gjbsqj3hk3bvsg64ns6pjldqr2xhvhsyd.onion', 'available': True, 'updated': '2025-06-17 04:26:44.640851', 'lastscrape': '2025-06-17 04:26:44.640838', 'enabled': True}, {'fqdn': 'lockbit7z6qinyhhmibvycu5kwmcvgrbpvtztkvvmdce5zwtucaeyrqd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z6qinyhhmibvycu5kwmcvgrbpvtztkvvmdce5zwtucaeyrqd.onion', 'available': False, 'updated': '2025-06-16 06:22:37.469611', 'lastscrape': '2025-06-16 06:22:37.469601', 'enabled': True}, {'fqdn': 'lockbit7z6rzyojiye437jp744d4uwtff7aq7df7gh2jvwqtv525c4yd.onion', 'title': 'LockBit - Leaked', 'version': 3, 'slug': 'http://lockbit7z6rzyojiye437jp744d4uwtff7aq7df7gh2jvwqtv525c4yd.onion', 'available': False, 'updated': '2025-06-17 00:30:31.414632', 'lastscrape': '2025-06-17 00:30:31.414618', 'enabled': True}]",fs=fileserver,lockbit3_fs,False,[]
False,False,"[{'fqdn': '232fwh5cea3ub6qguz3pynijxfzl2uj3c73nbrayipf3gq25vtq2r4qd.onion', 'title': None, 'version': 3, 'slug': 'http://232fwh5cea3ub6qguz3pynijxfzl2uj3c73nbrayipf3gq25vtq2r4qd.onion', 'available': False, 'updated': '2022-11-10 21:25:37.234952', 'lastscrape': '2022-11-10 21:25:37.234939', 'enabled': False}, {'fqdn': '7ukmkdtyxdkdivtjad57klqnd3kdsmq6tp45rrsxqnu76zzv3jvitlqd.onion', 'title': 'Data Leak', 'version': 3, 'slug': 'http://7ukmkdtyxdkdivtjad57klqnd3kdsmq6tp45rrsxqnu76zzv3jvitlqd.onion', 'available': True, 'updated': '2025-06-17 04:26:53.818249', 'lastscrape': '2025-06-17 04:26:53.818238', 'enabled': True}]",,daixin,True,[]
False,False,"[{'fqdn': 'kf6x3mjeqljqxjznaw65jixin7dpcunfxbbakwuitizytcpzn4iy5bad.onion', 'title': 'Leakage List', 'version': 3, 'slug': 'http://kf6x3mjeqljqxjznaw65jixin7dpcunfxbbakwuitizytcpzn4iy5bad.onion/board/leak_list/', 'available': False, 'updated': '2022-08-24 13:04:21.218136', 'lastscrape': '2022-08-24 13:04:21.218125', 'enabled': False}, {'fqdn': '7kstc545azxeahkduxmefgwqkrrhq3mzohkzqvrv7aekob7z3iwkqvyd.onion', 'title': 'Leakage List', 'version': 3, 'slug': 'http://7kstc545azxeahkduxmefgwqkrrhq3mzohkzqvrv7aekob7z3iwkqvyd.onion/board/victim_list/', 'available': False, 'updated': '2023-03-13 04:25:52.003439', 'lastscrape': '2023-03-13 04:25:52.003425', 'enabled': False}]",,icefire,True,[]
False,True,"[{'fqdn': 'qkbbaxiuqqcqb5nox4np4qjcniy2q6m7yeluvj7n5i5dn7pgpcwxwfid.onion', 'title': '502 Bad Gateway', 'version': 3, 'slug': 'https://qkbbaxiuqqcqb5nox4np4qjcniy2q6m7yeluvj7n5i5dn7pgpcwxwfid.onion', 'available': False, 'updated': '2022-10-27 21:34:31.860526', 'lastscrape': '2022-10-27 21:34:31.860510', 'enabled': False}, {'fqdn': 'sbc2zv2qnz5vubwtx3aobfpkeao6l4igjegm3xx7tk5suqhjkp5jxtqd.onion', 'title': None, 'version': 3, 'slug': 'http://sbc2zv2qnz5vubwtx3aobfpkeao6l4igjegm3xx7tk5suqhjkp5jxtqd.onion', 'available': False, 'updated': '2025-01-21 12:24:26.169937', 'lastscrape': '2025-01-21 12:24:26.169924', 'enabled': True}, {'fqdn': 'doq32rjiuomfghm5a4lyf3lwwakt2774tkv4ppsos6ueo5mhx7662gid.onion', 'title': '_d0nut.::Files_', 'version': 3, 'slug': 'https://doq32rjiuomfghm5a4lyf3lwwakt2774tkv4ppsos6ueo5mhx7662gid.onion', 'available': False, 'updated': '2022-10-26 01:53:59.040070', 'lastscrape': '2022-10-26 01:53:59.040044', 'enabled': False}, {'fqdn': 'dk4mkfzqai6ure62oukzgtypedmwlfq57yj2fube7j5wsoi6tuia7nyd.onion', 'title': 'HelloXD', 'version': 3, 'slug': 'http://dk4mkfzqai6ure62oukzgtypedmwlfq57yj2fube7j5wsoi6tuia7nyd.onion/index.php', 'available': False, 'updated': '2024-12-29 04:26:17.821968', 'lastscrape': '2024-12-29 04:26:17.821957', 'enabled': True}]",builder location - 3t4rdgrd5n6twobig5pyjqhf6qzocwau6wv644nrssinlyuf34g3zoqd.onion,donutleaks,True,[]
False,True,"[{'fqdn': 'ozsxj4hwxub7gio347ac7tyqqozvfioty37skqilzo2oqfs4cw2mgtyd.onion', 'title': 'Qilin', 'version': 3, 'slug': 'http://ozsxj4hwxub7gio347ac7tyqqozvfioty37skqilzo2oqfs4cw2mgtyd.onion', 'available': False, 'updated': '2023-02-17 12:58:08.150462', 'lastscrape': '2023-02-17 12:58:08.150452', 'enabled': False}, {'fqdn': 'kbsqoivihgdmwczmxkbovk7ss2dcynitwhhfu5yw725dboqo5kthfaad.onion', 'title': 'Blog Access Queue', 'version': 3, 'slug': 'http://kbsqoivihgdmwczmxkbovk7ss2dcynitwhhfu5yw725dboqo5kthfaad.onion', 'available': False, 'updated': '2025-05-10 10:30:55.641495', 'lastscrape': '2025-05-10 10:30:55.641483', 'enabled': True}]",,qilin,True,[]
False,False,"[{'fqdn': '7ypnbv3snejqmgce4kbewwvym4cm5j6lkzf2hra2hyhtsvwjaxwipkyd.onion', 'title': 'Chat', 'version': 3, 'slug': 'https://7ypnbv3snejqmgce4kbewwvym4cm5j6lkzf2hra2hyhtsvwjaxwipkyd.onion', 'available': False, 'updated': '2022-10-31 16:50:19.073974', 'lastscrape': '2022-10-31 16:50:19.073961', 'enabled': False}]",,diavol,False,[]
False,False,"[{'fqdn': '4s4lnfeujzo67fy2jebz2dxskez2gsqj2jeb35m75ktufxensdicqxad.onion', 'title': '404 Not Found', 'version': 3, 'slug': 'http://4s4lnfeujzo67fy2jebz2dxskez2gsqj2jeb35m75ktufxensdicqxad.onion/', 'available': False, 'updated': '2022-10-10 19:34:41.368874', 'lastscrape': '2022-10-10 19:34:41.368860', 'enabled': False}, {'fqdn': 'mblogci3rudehaagbryjznltdp33ojwzkq6hn2pckvjq33rycmzczpid.onion', 'title': 'MONTI - Leaks site', 'version': 3, 'slug': 'http://mblogci3rudehaagbryjznltdp33ojwzkq6hn2pckvjq33rycmzczpid.onion', 'available': False, 'updated': '2025-05-17 08:25:59.333817', 'lastscrape': '2025-05-17 08:25:59.333807', 'enabled': True}]",,monti,True,[]
False,False,"[{'fqdn': 'zj2ex44e2b2xi43m2txk4uwi3l55aglsarre7repw7rkfwpj54j46iqd.onion', 'title': 'Blog', 'version': 3, 'slug': 'http://zj2ex44e2b2xi43m2txk4uwi3l55aglsarre7repw7rkfwpj54j46iqd.onion/', 'available': False, 'updated': '2022-10-01 15:37:30.691182', 'lastscrape': '2022-10-01 15:37:30.691168', 'enabled': False}]",,sparta,True,['spartaprogroup@strong.pm']
False,False,"[{'fqdn': 'z6vidveub2ypo3d3x7omsmcxqwxkkmvn5y3paoufyd2tt4bfbkg33kid.onion', 'title': 'Login', 'version': 3, 'slug': 'http://z6vidveub2ypo3d3x7omsmcxqwxkkmvn5y3paoufyd2tt4bfbkg33kid.onion', 'available': False, 'updated': '2023-04-19 12:27:07.876168', 'lastscrape': '2023-04-19 12:27:07.876153', 'enabled': False}]",,chilelocker,False,[]
False,False,"[{'fqdn': 'dgnh6p5uq234zry7qx7bh73hj5ht3jqisgfet6s7j7uyas5i46xfdkyd.onion', 'title': 'The Chat', 'version': 3, 'slug': 'http://dgnh6p5uq234zry7qx7bh73hj5ht3jqisgfet6s7j7uyas5i46xfdkyd.onion', 'available': False, 'updated': '2022-11-10 19:06:45.161735', 'lastscrape': '2022-11-10 19:06:45.161721', 'enabled': False}]",,dagonlocker,False,[]
False,False,"[{'fqdn': 'royal2xthig3ou5hd7zsliqagy6yygk2cdelaxtni2fyad6dpmpxedid.onion', 'title': 'Royal', 'version': 3, 'slug': 'http://royal2xthig3ou5hd7zsliqagy6yygk2cdelaxtni2fyad6dpmpxedid.onion', 'available': False, 'updated': '2023-10-16 13:34:06.276355', 'lastscrape': '2023-10-16 13:34:06.276342', 'enabled': False}, {'fqdn': 'royal4ezp7xrbakkus3oofjw6gszrohpodmdnfbe5e4w3og5sm7vb3qd.onion', 'title': None, 'version': 3, 'slug': 'http://royal4ezp7xrbakkus3oofjw6gszrohpodmdnfbe5e4w3og5sm7vb3qd.onion/api/posts/list', 'available': False, 'updated': '2023-10-16 13:34:09.417404', 'lastscrape': '2023-10-16 13:34:09.417388', 'enabled': False}]",,royal,True,[]
False,False,"[{'fqdn': 'crptd5sv5bdz6hovrbkac6mnp3rt7zij62njsqwh5a6ldd3asxdd22qd.onion', 'title': 'Shao leaks team', 'version': 3, 'slug': 'http://crptd5sv5bdz6hovrbkac6mnp3rt7zij62njsqwh5a6ldd3asxdd22qd.onion', 'available': False, 'updated': '2022-11-01 16:51:57.041168', 'lastscrape': '2022-11-01 16:51:57.041156', 'enabled': False}]",,shaoleaks,True,[]
False,True,"[{'fqdn': 'wtyafjyhwqrgo4a45wdvvwhen3cx4euie73qvlhkhvlrexljoyuklaad.onion', 'title': ' Mallox | Data Leaks', 'version': 3, 'slug': 'http://wtyafjyhwqrgo4a45wdvvwhen3cx4euie73qvlhkhvlrexljoyuklaad.onion', 'available': False, 'updated': '2025-01-21 12:25:19.278919', 'lastscrape': '2025-01-21 12:25:19.278910', 'enabled': True}, {'fqdn': 'wtyafjyizleuw4yhepmdsrcfjwmtiysunos6ixchw3r5d7eeimw2rrid.onion', 'title': ' Mallox | Data Leaks', 'version': 3, 'slug': 'http://wtyafjyizleuw4yhepmdsrcfjwmtiysunos6ixchw3r5d7eeimw2rrid.onion', 'available': False, 'updated': '2024-04-04 20:33:50.438177', 'lastscrape': '2024-04-04 20:33:50.438168', 'enabled': False}]",wtyafjyhwqrg[...].onion/post?get_listBlog,mallox,True,[]
False,False,"[{'fqdn': 'relic5zqwemjnu4veilml6prgyedj6phs7de3udhicuq53z37klxm6qd.onion', 'title': 'Project Relic. Dumps, leaks, news, announcements', 'version': 3, 'slug': 'http://relic5zqwemjnu4veilml6prgyedj6phs7de3udhicuq53z37klxm6qd.onion', 'available': False, 'updated': '2023-06-03 08:31:18.197764', 'lastscrape': '2023-06-03 08:31:18.197464', 'enabled': False}]",,projectrelic,False,[]
False,False,"[{'fqdn': 'k7kg3jqxang3wh7hnmaiokchk7qoebupfgoik6rha6mjpzwupwtj25yd.onion', 'title': 'PLAY NEWS', 'version': 3, 'slug': 'http://k7kg3jqxang3wh7hnmaiokchk7qoebupfgoik6rha6mjpzwupwtj25yd.onion/', 'available': True, 'updated': '2025-06-17 04:27:51.355509', 'lastscrape': '2025-06-17 04:27:51.355495', 'enabled': True}, {'fqdn': 'mbrlkbtq5jonaqkurjwmxftytyn2ethqvbxfu4rgjbkkknndqwae6byd.onion', 'title': 'PLAY NEWS', 'version': 3, 'slug': 'http://mbrlkbtq5jonaqkurjwmxftytyn2ethqvbxfu4rgjbkkknndqwae6byd.onion/', 'available': True, 'updated': '2025-06-17 04:27:57.705584', 'lastscrape': '2025-06-17 04:27:57.705570', 'enabled': True}, {'fqdn': 'k7kg3jqzffsxe2z53jjx4goybvxu3a557kpsqakpwi6mrvfgcdo55tid.onion', 'title': 'PLAY NEWS', 'version': 3, 'slug': 'http://k7kg3jqzffsxe2z53jjx4goybvxu3a557kpsqakpwi6mrvfgcdo55tid.onion/', 'available': False, 'updated': '2024-12-30 08:23:55.488992', 'lastscrape': '2024-12-30 08:23:55.488980', 'enabled': True}, {'fqdn': 'ipi4tiumgzjsym6pyuzrfqrtwskokxokqannmd6sa24shvr7x5kxdvqd.onion', 'title': 'PLAY NEWS', 'version': 3, 'slug': 'http://ipi4tiumgzjsym6pyuzrfqrtwskokxokqannmd6sa24shvr7x5kxdvqd.onion', 'available': True, 'updated': '2025-06-17 04:28:10.333489', 'lastscrape': '2025-06-17 04:28:10.333478', 'enabled': True}]",,play,True,[]
False,False,"[{'fqdn': 'woqjumaahi662ka26jzxyx7fznbp4kg3bsjar4b52tqkxgm2pylcjlad.onion', 'title': 'DataLeak', 'version': 3, 'slug': 'http://woqjumaahi662ka26jzxyx7fznbp4kg3bsjar4b52tqkxgm2pylcjlad.onion', 'available': False, 'updated': '2023-02-22 12:57:45.153268', 'lastscrape': '2023-02-22 12:57:45.153247', 'enabled': False}]",,dataleak,True,[]
False,True,"[{'fqdn': 'unsafeipw6wbkzzmj7yqp7bz6j7ivzynggmwxsm6u2wwfmfqrxqrrhyd.onion', 'title': 'Home | UnSafeBlog', 'version': 3, 'slug': 'http://unsafeipw6wbkzzmj7yqp7bz6j7ivzynggmwxsm6u2wwfmfqrxqrrhyd.onion', 'available': False, 'updated': '2023-07-25 22:29:53.875098', 'lastscrape': '2023-07-25 22:29:53.875082', 'enabled': False}]",,unsafeleak,True,[]
